SystemID ,n_code,b_code,name,mc_url,sector,Trade ,Price
2914,  ,534680,SRG Housing Finance Ltd.,http://www.moneycontrol.com/india/stockpricequote/financehousing/srghousingfinance/SHF02, FINANCE - HOUSING ,Bse Trading,257
2915,  ,534691,Comfort Commotrade Ltd.,http://www.moneycontrol.com/india/stockpricequote/financegeneral/comfortcommotrade/CC, FINANCE - GENERAL ,Bse Trading,6.94
2916,  ,534708,RCL Retail Ltd.,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/rclretail/RR08, MISCELLANEOUS ,Bse Trading,14.15
2917,  ,534707,Aditri Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/aditriindustries/AC02, TEXTILES - READYMADE APPARELS ,Bse Trading,0.85
2918,  ,534731,Bronze Infra-Tech Ltd.,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/bronzeinfratech/BI09, CONSTRUCTION & CONTRACTING - CIVIL ,Bse Trading,0.51
2919,  ,534732,Intellivate Capital Advisors Ltd.,http://www.moneycontrol.com/india/stockpricequote/financegeneral/intellivatecapitaladvisors/ICA, FINANCE - GENERAL ,Bse Trading,15.5
2920,  ,534733,Supremex Shine Ltd.,http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/supremexshine/ICV01, STEEL - MEDIUM & SMALL ,Bse Trading,10.5
2921, PROZONINTU ,534675,Prozone Intu Properties Ltd.,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/prozoneintuproperties/PCS03, CONSTRUCTION & CONTRACTING - REAL ESTATE ,Both Trading,38.4
2922,  ,534734,Ram Minerals and Chemicals Ltd.,http://www.moneycontrol.com/india/stockpricequote/chemicals/rammineralschemicals/ICV02, CHEMICALS ,Bse Trading,2.35
2923,  ,534741,Virtual Global Education Ltd.,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/virtualglobaleducation/VGE, COMPUTERS - SOFTWARE - TRAINING ,Bse Trading,0.75
2924, STEELXIND ,534748,Steel Exchange India Ltd.,http://www.moneycontrol.com/india/stockpricequote/steellarge/steelexchangeindia/SEI02, STEEL - LARGE ,Both Trading,20
2925,  ,534755,Trio Mercantile and Trading Ltd.,http://www.moneycontrol.com/india/stockpricequote/financegeneral/triomercantiletrading/TMT01, FINANCE - GENERAL ,Bse Trading,16.3
2926, CIGNITITEC ,534758,Cigniti Technologies Ltd.,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/cignititechnologies/CI42, COMPUTERS - SOFTWARE MEDIUM & SMALL ,Both Trading,444.25
2927,  ,534757,Focus Industrial Resources Ltd.,http://www.moneycontrol.com/india/stockpricequote/financegeneral/focusindustrialresources/FIR, FINANCE - GENERAL ,Bse Trading,1.75
2928, CARERATING ,534804,Credit Analysis and Research Ltd.,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/creditanalysisresearch/CAR, MISCELLANEOUS ,Both Trading,1320.4
2929,  ,534796,Pankaj Polypack Ltd.,http://www.moneycontrol.com/india/stockpricequote/packaging/pankajpolypack/PP31, PACKAGING ,Bse Trading,34.2
2930, ZUARI ,534742,Zuari Agro Chemicals Ltd.,http://www.moneycontrol.com/india/stockpricequote/fertilisers/zuariagrochemicals/ZAC, FERTILISERS ,Both Trading,324.1
2931, PCJEWELLER ,534809,PC Jeweller Ltd.,http://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/pcjeweller/PJ, DIAMOND CUTTING & JEWELLERY & PRECIOUS METALS ,Both Trading,101.1
2932, INFRATEL ,534816,Bharti Infratel Ltd.,http://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/bhartiinfratel/BI14, TELECOMMUNICATIONS - EQUIPMENT ,Both Trading,293.4
2933, TARAJEWELS ,534756,Tara Jewels Ltd.,http://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/tarajewels/TJ01, DIAMOND CUTTING & JEWELLERY & PRECIOUS METALS ,Both Trading,8.55
2934,  ,534920,Aptus Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/aptusindustries/AI66, COMPUTERS - SOFTWARE ,Bse Trading,0.76
2935, VMART ,534976,V-Mart Retail Ltd.,http://www.moneycontrol.com/india/stockpricequote/retail/vmartretail/VR03, RETAIL ,Both Trading,2777
2936,  ,534927,Esteem Bio Organic Food Processing Ltd.,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/esteembioorganicfoodprocessing/EBO, FOOD PROCESSING ,Bse Trading,13.87
2937,  ,535136,Kavita Fabrics Ltd.,http://www.moneycontrol.com/india/stockpricequote/textilessyntheticsilk/kavitafabrics/KF, TEXTILES - SYNTHETIC & SILK ,Bse Trading,7
2938,  ,535141,Sunstar Realty Development Ltd.,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/sunstarrealtydevelopment/SRD, CONSTRUCTION & CONTRACTING - REAL ESTATE ,Bse Trading,0.78
2939,  ,535142,Channel Nine Entertainment Ltd.,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/channelnineentertainment/CNE, MEDIA & ENTERTAINMENT ,Bse Trading,16.8
2940,  ,535204,Mukta Agriculture Ltd.,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/muktaagriculture/PA08, MISCELLANEOUS ,Bse Trading,27.9
2941,  ,535205,Mystic Electronics Ltd.,http://www.moneycontrol.com/india/stockpricequote/trading/mysticelectronics/PE08, TRADING ,Bse Trading,50.55
2942,  ,535267,Comfort Fincap Ltd.,http://www.moneycontrol.com/india/stockpricequote/financegeneral/comfortfincap/CF10, FINANCE - GENERAL ,Bse Trading,15.85
2943, REPCOHOME ,535322,Repco Home Finance Ltd.,http://www.moneycontrol.com/india/stockpricequote/financehousing/repcohomefinance/RHF, FINANCE - HOUSING ,Both Trading,605
2944,  ,535276,SBI Mutual Fund - Sensex ETF,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/sbimutualfundsensexetf/SBI23, MISCELLANEOUS ,Bse Trading,398.95
2945,  ,535279,Bothra Metals and Alloys Ltd.,http://www.moneycontrol.com/india/stockpricequote/aluminium/bothrametalsalloys/BMA, ALUMINIUM ,Bse Trading,6.5
2946, NIBL ,535458,NRB Industrial Bearings Ltd.,http://www.moneycontrol.com/india/stockpricequote/bearings/nrbindustrialbearings/NRB01, BEARINGS ,Both Trading,23
2947,  ,535387,Lakhotia Polyesters Ltd.,http://www.moneycontrol.com/india/stockpricequote/textilesgeneral/lakhotiapolyesters/LP09, TEXTILES - GENERAL ,Bse Trading,9.04
2948,  ,535466,Samruddhi Realty Ltd.,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/samruddhirealty/SR07, CONSTRUCTION & CONTRACTING - REAL ESTATE ,Bse Trading,4.62
2949, SHARDAMOTR ,535602,Sharda Motor Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/shardamotorindustries/SMI04, AUTO ANCILLARIES ,Both Trading,2050
2950, SREEL ,535601,Sreeleathers Ltd.,http://www.moneycontrol.com/india/stockpricequote/leatherproducts/sreeleathers/S20, LEATHER PRODUCTS ,Both Trading,272.1
2951,  ,535620,Binny Mills Ltd.,http://www.moneycontrol.com/india/stockpricequote/textilesgeneral/binnymills/BM06, TEXTILES - GENERAL ,Bse Trading,151
2952,  ,535621,S V Global Mill Ltd.,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/svglobalmill/SVG02, MISCELLANEOUS ,Bse Trading,100
2953, AIFL ,535467,Ashapura Intimates Fashion Ltd.,http://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/ashapuraintimatesfashion/AIF01, TEXTILES - READYMADE APPARELS ,Both Trading,458.15
2954,  ,535647,Onesource Techmedia Ltd.,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/onesourcetechmedia/OT04, MEDIA & ENTERTAINMENT ,Bse Trading,9
2955, JUSTDIAL ,535648,Just Dial Ltd.,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/justdial/JD, MISCELLANEOUS ,Both Trading,574.65
2956,  ,535566,KIFS Financial Services Ltd.,http://www.moneycontrol.com/india/stockpricequote/financegeneral/kifsfinancialservices/KIF03, FINANCE - GENERAL ,Bse Trading,70.35
2957,  ,535657,Objectone Information Systems Ltd.,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/objectoneinformationsystems/OIS, COMPUTERS - SOFTWARE MEDIUM & SMALL ,Bse Trading,3.5
2958,  ,535658,Pawansut Holdings Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/pawansutholdings/PH07, FINANCE - INVESTMENTS ,Bse Trading,1.43
2959,  ,535667,India Finsec Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/indiafinsec/IF07, FINANCE - INVESTMENTS ,Bse Trading,30
2960,  ,535693,Brahmaputra Infrastructure Ltd.,http://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/brahmaputrainfrastructure/BI28, INFRASTRUCTURE - GENERAL ,Bse Trading,25
2961,  ,535694,Edynamics Solutions Ltd.,http://www.moneycontrol.com/india/stockpricequote/trading/edynamicssolutions/ES, TRADING ,Bse Trading,1.6
2962,  ,535719,Quest Softech Ltd.,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/questsoftech/QS02, COMPUTERS - SOFTWARE MEDIUM & SMALL ,Bse Trading,3.09
2963,  ,535730,Khoobsurat Ltd.,http://www.moneycontrol.com/india/stockpricequote/textilesgeneral/khoobsurat/K02, TEXTILES - GENERAL ,Bse Trading,0.15
2964, ORIENTCEM ,535754,Orient Cement Ltd.,http://www.moneycontrol.com/india/stockpricequote/cementmajor/orientcement/OC10, CEMENT - MAJOR ,Both Trading,121
2965, IBULHSGFIN ,535789,Indiabulls Housing Finance Ltd.,http://www.moneycontrol.com/india/stockpricequote/financehousing/indiabullshousingfinance/IHF01, FINANCE - HOUSING ,Both Trading,1349.6
2966,  ,535910,Money Masters Leasing and Finance Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/moneymastersleasingfinance/MML04, FINANCE - INVESTMENTS ,Bse Trading,4.75
2967,  ,535916,Alacrity Securities Ltd.,http://www.moneycontrol.com/india/stockpricequote/financegeneral/alacritysecurities/AS04, FINANCE - GENERAL ,Bse Trading,7.25
2968, INTEGRA ,535958,Integra Garments and Textiles Ltd.,http://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/integragarmentstextiles/IGT, TEXTILES - READYMADE APPARELS ,Both Trading,2.7
2969,  ,536128,VKJ Infradevelopers Ltd.,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/vkjinfradevelopers/VI22, CONSTRUCTION & CONTRACTING - REAL ESTATE ,Bse Trading,0.78
2970, ABFRL ,535755,Aditya Birla Fashion & Retail Ltd.,http://www.moneycontrol.com/india/stockpricequote/retail/adityabirlafashionretail/PFR, RETAIL ,Both Trading,181.8
2971,  ,536170,Kushal  Ltd.,http://www.moneycontrol.com/india/stockpricequote/paper/kushal/KT06, PAPER ,Bse Trading,49.4
2972,  ,536264,Tiger Logistics India Ltd.,http://www.moneycontrol.com/india/stockpricequote/transportlogistics/tigerlogisticsindia/TLI, TRANSPORT & LOGISTICS ,Bse Trading,173.65
2973,  ,536493,JK Agri Genetics Ltd.,http://www.moneycontrol.com/india/stockpricequote/fertilisers/jkagrigenetics/JKA03, FERTILISERS ,Bse Trading,1618.75
2974,  ,536565,Trimurthi Ltd.,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/trimurthi/TDP01, PHARMACEUTICALS ,Bse Trading,7.25
2975,  ,536592,Satkar Finlease Ltd.,http://www.moneycontrol.com/india/stockpricequote/financehousing/satkarfinlease/SF, FINANCE - HOUSING ,Bse Trading,2.49
2976,  ,536659,PVV Infra Ltd.,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/pvvinfra/TI33, CONSTRUCTION & CONTRACTING - CIVIL ,Bse Trading,17.95
2977,  ,536672,VCU Data Management Ltd.,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/vcudatamanagement/VDM01, MISCELLANEOUS ,Bse Trading,12.83
2978,  ,536709,IND Renewable Energy Ltd.,http://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/indrenewableenergy/VPI03, CONSUMER GOODS - ELECTRONIC ,Bse Trading,16.95
2979,  ,536710,SRG Securities Finance Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/srgsecuritiesfinance/SSF06, FINANCE - INVESTMENTS ,Bse Trading,35.2
2980, FLFL ,536507,Future Lifestyle Fashions Ltd.,http://www.moneycontrol.com/india/stockpricequote/retail/futurelifestylefashions/FLF01, RETAIL ,Both Trading,436
2981,  ,536751,Five X Tradecom Ltd.,http://www.moneycontrol.com/india/stockpricequote/financegeneral/fivextradecom/FXF, FINANCE - GENERAL ,Bse Trading,0.39
2982, JPOLYINVST ,536773,Jindal Poly Investment and Finance Company Ltd.,http://www.moneycontrol.com/india/stockpricequote/financegeneral/jindalpolyinvestmentfinancecompany/JPI02, FINANCE - GENERAL ,Both Trading,43.9
2983,  ,536738,Stellar Capital Services Ltd.,http://www.moneycontrol.com/india/stockpricequote/financegeneral/stellarcapitalservices/SCS08, FINANCE - GENERAL ,Bse Trading,3.92
2984,  ,536799,SRS Finance Ltd.,http://www.moneycontrol.com/india/stockpricequote/financegeneral/srsfinance/SRS05, FINANCE - GENERAL ,Bse Trading,0.27
2985,  ,536846,Yuranus Infrastructure Ltd.,http://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/yuranusinfrastructure/YI03, INFRASTRUCTURE - GENERAL ,Bse Trading,9.6
2986, M100 ,536960,Motilal Oswal MOSt Shares Midcap 100 ETF,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/motilaloswalmostsharesmidcap100etf/MOM01, FINANCE - INVESTMENTS ,Both Trading,21.8
2987,  ,536974,Captain Polyplast Ltd.,http://www.moneycontrol.com/india/stockpricequote/plastics/captainpolyplast/CP09, PLASTICS ,Bse Trading,156.5
2988,  ,536995,Reliance Mutual Fund- Reliance Close Ended Equity  Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/reliancemutualfundreliancecloseendedequity/RMF07, FINANCE - INVESTMENTS ,Bse Trading,22.15
2989,  ,536965,B P Capital Ltd.,http://www.moneycontrol.com/india/stockpricequote/financegeneral/bpcapital/BPC01, FINANCE - GENERAL ,Bse Trading,8.6
2990, NIFTYIWIN ,537007,ICICI PMF Nifty ETF - Growth,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/icicipmfniftyetfgrowth/ICI11, MISCELLANEOUS ,Bse Trading,118.66
2991,  ,537068,Satya Miners & Transporters Ltd.,http://www.moneycontrol.com/india/stockpricequote/transportlogistics/satyaminerstransporters/SMT02, TRANSPORT & LOGISTICS ,Bse Trading,3.36
2992, NIF100IWIN ,537008,ICICI Prudential MF CNX 100 ETF,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/iciciprudentialmfcnx100etf/ICI12, FINANCE - INVESTMENTS ,Bse Trading,124.22
2993,  ,537069,Arnold Holdings Ltd.,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/arnoldholdings/AH08, MISCELLANEOUS ,Bse Trading,9.93
2994,  ,537092,Modex International Securities Ltd.,http://www.moneycontrol.com/india/stockpricequote/financegeneral/modexinternationalsecurities/MIS02, FINANCE - GENERAL ,Bse Trading,45.35
2995,  ,537253,Sunil Healthcare Ltd.,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sunilhealthcare/SH13, PHARMACEUTICALS ,Bse Trading,62.95
2996,  ,537254,RCI Industries & Technologies Ltd.,http://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/rciindustriestechnologies/RIT, METALS - NON FERROUS ,Bse Trading,107.9
2997,  ,537259,Suyog Telematics Ltd.,http://www.moneycontrol.com/india/stockpricequote/telecommunicationsservice/suyogtelematics/ST07, TELECOMMUNICATIONS - SERVICE ,Bse Trading,285.6
2998, NATHBIOGEN ,537291,Nath Bio-Genes Ltd.,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/nathbiogenes/NBG, PHARMACEUTICALS ,Both Trading,490.15
2999,  ,537392,Taaza International Ltd.,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/taazainternational/AE16, MISCELLANEOUS ,Bse Trading,8
3000,  ,537326,Chemtech Industrial Valves Ltd.,http://www.moneycontrol.com/india/stockpricequote/engineering/chemtechindustrialvalves/CIV, ENGINEERING ,Bse Trading,11.75
3001, AGRITECH ,537292,Agri-Tech (India) Ltd.,http://www.moneycontrol.com/india/stockpricequote/fertilisers/agritechindia/ATI02, FERTILISERS ,Both Trading,77.5
3002, RELCNX100 ,537483,Reliance ETF Nifty 100,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/relianceetfnifty100/RSC03, FINANCE - INVESTMENTS ,Both Trading,120.21
3003,  ,537524,Viaan Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/domesticappliances/viaanindustries/HSG01, DOMESTIC APPLIANCES ,Bse Trading,19
3004,  ,537536,Denis Chem Lab Ltd.,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/denischemlab/DCL04, PHARMACEUTICALS ,Bse Trading,80
3005,  ,537582,Unishire Urban Infra Ltd.,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/unishireurbaninfra/UUI, CONSTRUCTION & CONTRACTING - REAL ESTATE ,Bse Trading,8.64
3006,  ,537669,L. P. Naval and Engineering  Ltd.,http://www.moneycontrol.com/india/stockpricequote/shipping/lpnavalengineering/SVS02, SHIPPING ,Bse Trading,57.1
3007,  ,537707,ETT Ltd.,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/ett/ETT, CONSTRUCTION & CONTRACTING - REAL ESTATE ,Bse Trading,34.6
3008, KOTAKNIFTY ,537708,Kotak Mahindra Mutual Fund - Nifty ETF,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/kotakmahindramutualfundniftyetf/KMM01, FINANCE - INVESTMENTS ,Nse Trading,117.15
3009,  ,537750,Kiran Vyapar Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/kiranvyapar/KV02, FINANCE - INVESTMENTS ,Bse Trading,141.75
3010,  ,537766,B C Power Controls Ltd.,http://www.moneycontrol.com/india/stockpricequote/cablespowerothers/bcpowercontrols/PC13, CABLES - POWER & OTHERS ,Bse Trading,34.55
3011,  ,537785,Anisha Impex Ltd.,http://www.moneycontrol.com/india/stockpricequote/trading/anishaimpex/AI08, TRADING ,Bse Trading,23.25
3012,  ,537800,Mangalam Industrial Finance  Ltd.,http://www.moneycontrol.com/india/stockpricequote/financegeneral/mangalamindustrialfinance/MIF02, FINANCE - GENERAL ,Bse Trading,0.7
3013, VIJIFIN ,537820,Viji Finance Ltd.,http://www.moneycontrol.com/india/stockpricequote/financegeneral/vijifinance/VF08, FINANCE - GENERAL ,Both Trading,3.05
3014,  ,537838,Negotium International Trade Ltd.,http://www.moneycontrol.com/india/stockpricequote/trading/negotiuminternationaltrade/MIT, TRADING ,Bse Trading,10.93
3015,  ,537839,Phoenix Township Ltd.,http://www.moneycontrol.com/india/stockpricequote/hotels/phoenixtownship/PT13, HOTELS ,Bse Trading,16.7
3016,  ,537840,Raunaq EPC International Ltd.,http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/raunaqepcinternational/RI42, CONSTRUCTION & CONTRACTING - CIVIL ,Bse Trading,116.8
3017,  ,537954,Shri Krishna Prasadam Ltd.,http://www.moneycontrol.com/india/stockpricequote/trading/shrikrishnaprasadam/SKP02, TRADING ,Bse Trading,1.86
3018,  ,537985,Infronics Systems Ltd.,http://www.moneycontrol.com/india/stockpricequote/computerssoftware/infronicssystems/IS14, COMPUTERS - SOFTWARE ,Bse Trading,6.35
3019,  ,538019,Oceanaa Biotek Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/oceanaabiotekindustries/OBI, FOOD PROCESSING ,Bse Trading,83
3020, CPSEETF ,538057,CPSE ETF,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/cpseetf/CPS01, FINANCE - INVESTMENTS ,Both Trading,27.4
3021,  ,538092,Joonktollee Tea and Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/joonktolleeteaindustries/JTI03, PLANTATIONS - TEA & COFFEE ,Bse Trading,145.5
3022,  ,538119,R&B; Denims Ltd.,http://www.moneycontrol.com/india/stockpricequote/textilesdenim/rbdenims/RD03, TEXTILES - DENIM ,Bse Trading,43
3023,  ,538212,Sharp Investments Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/sharpinvestments/SI93, FINANCE - INVESTMENTS ,Bse Trading,0.19
3024, WONDERLA ,538268,Wonderla Holidays Ltd.,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/wonderlaholidays/WH01, MISCELLANEOUS ,Both Trading,328.5
3025,  ,538081,Haria Apparels Ltd.,http://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/hariaapparels/HA05, TEXTILES - READYMADE APPARELS ,Bse Trading,2.55
3026,  ,538273,Response Informatics Ltd.,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/responseinformatics/RI31, COMPUTERS - SOFTWARE MEDIUM & SMALL ,Bse Trading,5.51
3027,  ,538351,A F Enterprises Ltd.,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/afenterprises/AFE01, MISCELLANEOUS ,Bse Trading,1.17
3028,  ,538319,GCM Capital Advisors Ltd.,http://www.moneycontrol.com/india/stockpricequote/financegeneral/gcmcapitaladvisors/GCA, FINANCE - GENERAL ,Bse Trading,1.8
3029,  ,538128,Womens Next Loungeries Ltd.,http://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/womensnextloungeries/WNL, TEXTILES - READYMADE APPARELS ,Bse Trading,70
3030,  ,538364,Birdhi Chand Pannalal Agencies Ltd.,http://www.moneycontrol.com/india/stockpricequote/textilesgeneral/birdhichandpannalalagencies/BCP01, TEXTILES - GENERAL ,Bse Trading,0.87
3031, ADHUNIKIND ,538365,Adhunik Industries Ltd.,http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/adhunikindustries/AI67, STEEL - MEDIUM & SMALL ,Both Trading,71.35
3032,  ,538402,SPS Finquest Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/spsfinquest/SF09, FINANCE - LEASING & HIRE PURCHASE ,Bse Trading,171.5
3033,  ,538422,Jackson Investments Ltd.,http://www.moneycontrol.com/india/stockpricequote/financegeneral/jacksoninvestments/JI12, FINANCE - GENERAL ,Bse Trading,0.73
3034,  ,538423,Alps Motor Finance Ltd.,http://www.moneycontrol.com/india/stockpricequote/financegeneral/alpsmotorfinance/AMF03, FINANCE - GENERAL ,Bse Trading,4.9
3035,  ,538432,Divinus Fabrics Ltd.,http://www.moneycontrol.com/india/stockpricequote/trading/divinusfabrics/DF07, TRADING ,Bse Trading,140.95
3036,  ,538433,Classic Global Finance and Capital Ltd.,http://www.moneycontrol.com/india/stockpricequote/financegeneral/classicglobalfinancecapital/CGF, FINANCE - GENERAL ,Bse Trading,0.26
3037,  ,538401,Maestros Electronics & Telecommunications Systems Ltd.,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/maestroselectronicstelecommunicationssystems/MET01, MISCELLANEOUS ,Bse Trading,21.75
3038,  ,538452,Quasar India Ltd.,http://www.moneycontrol.com/india/stockpricequote/trading/quasarindia/QI, TRADING ,Bse Trading,49.25
3039,  ,538464,Thirani Projects  Ltd.,http://www.moneycontrol.com/india/stockpricequote/financetermlendinginstitutions/thiraniprojects/TP15, FINANCE - TERM LENDING INSTITUTIONS ,Bse Trading,17.55
3040,  ,538465,Amarnath Securities Ltd.,http://www.moneycontrol.com/india/stockpricequote/financegeneral/amarnathsecurities/AS25, FINANCE - GENERAL ,Bse Trading,41
3041,  ,538476,Capital Trade Links Ltd.,http://www.moneycontrol.com/india/stockpricequote/financegeneral/capitaltradelinks/CTL02, FINANCE - GENERAL ,Bse Trading,4.2
3042,  ,538537,Omansh Enterprises Ltd.,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/omanshenterprises/OE04, MISCELLANEOUS ,Bse Trading,0.91
3043,  ,538539,J.Taparia Projects Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/jtapariaprojects/JTP, FINANCE - INVESTMENTS ,Bse Trading,3.09
3044,  ,538496,Tarini International Ltd.,http://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/tariniinternational/TI12, POWER - TRANSMISSION & EQUIPMENT ,Bse Trading,17.1
3045,  ,538540,Ramchandra Leasing & Finance Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/ramchandraleasingfinance/RLF01, FINANCE - INVESTMENTS ,Bse Trading,0.3
3046,  ,538546,Bansal Roofing Products Ltd.,http://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/bansalroofingproducts/BRP01, STEEL - MEDIUM & SMALL ,Bse Trading,33.25
3047,  ,538542,Gold Coin Health Foods Ltd.,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/goldcoinhealthfoods/GCH, FOOD PROCESSING ,Bse Trading,6.8
3048,  ,538547,Oasis Tradelink Ltd.,http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/oasistradelink/OT06, EDIBLE OILS & SOLVENT EXTRACTION ,Bse Trading,25.5
3049,  ,538521,Crown Tours Ltd.,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/crowntours/CT10, MISCELLANEOUS ,Bse Trading,13.7
3050,  ,538556,Arman Holdings Ltd.,http://www.moneycontrol.com/india/stockpricequote/financeinvestments/armanholdings/AH9, FINANCE - INVESTMENTS ,Bse Trading,99.5
3051,  ,538557,Sai Baba Investment And Commercial Enterprises Ltd.,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/saibabainvestmentandcommercialenterprises/SBI24, MISCELLANEOUS ,Bse Trading,2.13
3052, SKIPPER ,538562,Skipper Ltd.,http://www.moneycontrol.com/india/stockpricequote/engineering/skipper/S21, ENGINEERING ,Both Trading,136.9
3053,  ,538564,James Warren Tea Ltd.,http://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/jameswarrentea/JWT, PLANTATIONS - TEA & COFFEE ,Bse Trading,121.2
3054, GULFOILLUB ,538567,Gulf Oil Lubricants India Ltd.,http://www.moneycontrol.com/india/stockpricequote/lubricants/gulfoillubricantsindia/GOL01, LUBRICANTS ,Both Trading,893.7
3055,  ,538565,Shubhra Leasing Finance And Investment Company Ltd.,http://www.moneycontrol.com/india/stockpricequote/financetermlendinginstitutions/shubhraleasingfinanceandinvestmentcompany/SLF, FINANCE - TERM LENDING INSTITUTIONS ,Bse Trading,24.2
3056,  ,538566,Best Steel Logistics Ltd.,http://www.moneycontrol.com/india/stockpricequote/trading/beststeellogistics/PIF03, TRADING ,Bse Trading,148.65
3057,  ,538575,Solis Marketing Ltd.,http://www.moneycontrol.com/india/stockpricequote/trading/solismarketing/SM22, TRADING ,Bse Trading,0.22
3058,  ,538597,TTI Enterprise Ltd.,http://www.moneycontrol.com/india/stockpricequote/financegeneral/ttienterprise/TTI, FINANCE - GENERAL ,Bse Trading,1.17
3059,  ,538596,Quantum Build-Tech Ltd.,http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/quantumbuildtech/QBT, COMPUTERS - SOFTWARE MEDIUM & SMALL ,Bse Trading,1.88
3060,  ,538598,Vishal Fabrics Ltd.,http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/vishalfabrics/VF01, TEXTILES - SPINNING - COTTON BLENDED ,Bse Trading,526
